-0.94210184,-1.0020847,-0.2109452,4.0320005,1.1178645,-2.7462149,3.111359,-0.413939,-2.9898148,-6.603392,-4.935997,-10.366906,-1.7884237,-0.03115521,-7.0210447,-7.1313443,0.20359461,-12.674474,-1.2578679,-3.7534885
-2.7450535,-0.8450743,-0.061191097,0.35446015,1.7643847,0.46608767,1.1936235,6.829638,-2.7623832,-0.55859226,-6.8476205,-5.147392,0.9318617,0.75178427,-2.0516613,-3.7276025,2.12006,-0.73191136,2.727854,-2.9810228
-1.5905577,-0.50823534,0.14055558,1.4285318,0.70549303,0.610811,3.998357,-0.24609002,-1.1742432,0.45979562,-1.4417912,5.034076,-1.1540312,-1.4329935,-1.1563708,0.14143015,-0.30734783,-1.2009039,0.82835686,-1.4285314
-1.5756451,0.5138547,-2.3694513,-0.60787565,-2.9136064,0.2214468,3.066234,-2.092274,-4.6281834,-0.81069434,3.6162605,-0.33313647,-1.9881256,2.9761693,-2.096172,-8.612449,-0.20424758,-2.8380358,2.557366,-6.8975234
0.08574779,0.76480544,1.8916409,1.9813622,0.55612,-0.25866655,1.444024,-1.8171507,2.5169854,-0.031841073,2.428733,0.67278564,-1.1842098,0.44875982,1.1770196,-1.1038699,-0.3983318,0.8972365,-1.5181088,-1.1129321
-1.2390878,-0.524691,0.3635975,0.031754725,0.74198097,2.0001,-0.2305135,-3.4006267,-4.8239512,-5.3782773,-3.3476448,-6.8189154,-3.4427142,-3.0658488,-5.2638354,1.3292425,-4.0920396,-4.3431997,-2.2813308,-3.9704504
0.7579305,0.06724948,1.0570307,1.2134253,0.046099804,-0.5307435,-0.9909731,0.3621824,1.5574242,-0.07763957,-2.197559,0.20922028,1.1960055,-0.80984056,2.9108396,-0.8285918,-0.25544858,-0.13448991,-1.2152601,-1.6235508
-1.3705242,1.0907153,0.19593678,0.7628001,1.9013416,0.6077698,0.5455641,-1.0158268,-1.5654199,-0.34216908,-3.0070622,-2.1359766,-2.9387803,-1.9884425,1.9392167,-4.6794705,-1.3162838,-3.6876583,-2.025322,-2.604142
-1.0730755,-0.7242326,-1.9560032,0.98177695,6.2348156,-0.7929935,-2.347277,-5.4231744,-1.6659285,-1.6597085,-2.0958521,-4.9575253,-2.918756,-1.854221,-3.190595,-7.8360214,-5.134632,1.2825029,-5.268045,1.1030377
0.15140021,0.4901303,-0.35187367,-0.30755898,-0.88543195,2.488064,0.27687764,-4.223867,3.7789905,6.6093264,-2.4256,-10.818117,-0.2826213,-0.43125218,-8.056645,-1.2869042,0.88006955,-2.5590587,-6.4321165,-2.506564
-0.21508649,0.36186463,1.5592245,1.461348,-1.0139416,-2.5987835,-0.5431133,-1.6659372,-1.5268773,0.96759725,6.3921523,-1.7479497,-0.8402242,1.34091,1.6281642,-0.13494368,-2.576908,-0.6818316,-1.9443878,-1.1326553
-0.22355235,0.28930384,-1.3213847,3.880209,-0.67304265,0.46736574,-2.1911914,0.3633275,-4.9023952,0.776286,-3.3010938,-1.9353393,4.4161477,0.49632344,3.684675,-2.6350646,-0.7372796,-2.1235266,0.0030951714,-7.8310604
0.24202889,0.1621999,0.4363554,-0.8029671,1.2901132,-1.205894,-2.8308125,-4.505831,2.0734518,-5.954295,-1.0331459,0.5395056,-5.760012,-2.5079107,-6.5289035,-3.7337148,-4.5169883,6.246869,-3.9713776,-2.1850321
2.5539503,-0.06269758,-2.4990473,-4.8046083,-4.803573,-4.222241,-4.112328,-6.4820457,-4.5785227,-4.141474,-5.4623933,-5.8182306,-2.7468667,1.1250095,-2.003427,7.731393,-3.6643975,-1.2480499,1.2939883,2.3801131
0.328994,1.5555267,2.0604115,2.3964105,1.4938868,-0.048398793,-0.61213005,-0.877342,0.63750774,1.3510294,2.4225595,-0.74981964,-0.86493635,-0.93726265,-0.24725589,2.0223196,-0.044391215,0.08149613,-0.4564018,-1.6067652
0.47713512,1.0019205,-2.3440967,-5.0267577,1.9713414,0.19799303,0.10840605,4.584154,4.1043077,-6.0801344,-5.0325813,-2.253106,-2.4883883,-1.9820213,4.4013224,-7.3043065,-6.892523,-7.398655,-4.0512834,-2.0713022
-1.9885832,-1.8281381,-0.6880895,1.9945428,0.5449286,-0.7115379,-3.836954,-6.18804,-10.279715,-4.135483,-5.03543,-5.2317867,-4.310718,-0.82323843,-5.938134,0.84013134,-3.3620489,-8.542062,-6.396898,-0.30674157
-0.97960246,-1.0163908,4.200908,-1.202186,-1.9166121,-1.3230333,2.7974105,-0.08791833,5.2585893,-4.3783937,-3.8156252,1.1174388,3.6216862,-0.33207846,-0.10274554,-6.0530424,0.44115496,4.0952396,-1.858953,-2.139663
0.18336426,-1.1895529,-0.14813213,0.8509681,0.66877043,-0.4261662,-0.7676268,1.0909742,-1.0204451,-0.061292883,-1.6222278,5.835141,-1.2848961,-0.7790632,5.9790425,-2.7978632,0.04646489,-0.88835007,-1.3251758,-0.5962603
-1.0733403,-0.40935573,1.1640043,-0.11562711,2.8865318,0.085493594,-3.809918,-0.68852645,-3.3112218,-1.4573139,2.014608,-3.5800638,-2.1738243,-1.3918996,0.2131606,-4.8323116,2.1085925,7.6130767,6.366109,2.3582332
-0.27858856,-0.29561076,-0.40864936,1.4225427,-1.8065845,-2.5052013,2.4271235,2.7744308,-2.284089,0.17745411,-0.18732534,-3.9526968,0.05657045,-1.5615008,-2.2666926,-2.3670142,-1.8375679,-2.6313465,-1.1214452,-0.5665107
-0.38497862,1.0485009,1.5359119,1.1986358,-0.56893903,-1.145344,1.8547848,0.19196941,0.41493702,0.5142128,2.1313565,-1.2704931,-0.9883521,-1.91036,2.3504918,-0.5642107,1.1684257,0.0045009456,-0.20409293,-1.947629
-0.445431,-0.14171167,-0.5525491,-3.1575403,-1.8104863,-1.4951141,-3.741379,-5.0227666,-9.951393,-3.7663462,-1.4291368,5.4506993,1.9026412,-1.6211284,2.0364883,4.930315,7.151736,-3.3687031,-2.5359418,-0.41558358
0.28749478,1.4083151,0.85985684,0.43896434,-1.9727211,3.0083103,0.081383124,-2.1418178,-2.2154198,-0.38043776,-1.7215072,-2.547342,-1.3210866,0.7449511,7.2531514,0.90083236,-0.90874565,-3.3748431,-1.5765215,-2.8820236
-0.03954791,0.92775273,1.8309767,-0.34673482,-4.3060665,1.288904,-1.8611232,1.2979133,4.16977,4.948426,3.5999331,3.7799065,-1.7289517,-0.16450822,1.2279426,-2.261058,3.613497,-2.6119933,4.31963,1.0291448
-1.2997848,-1.0897152,-0.35752422,-2.1833756,0.79713506,-2.803509,4.6976104,-0.32371178,-2.2976205,-1.1325024,1.0541499,-2.2429357,-0.6538824,-0.31706414,5.199023,-3.1880763,-1.4341002,4.6849475,-1.3531579,1.3261164
-0.2686602,0.21379851,2.5342927,1.0791664,0.71029395,-3.8770065,3.4123507,-1.4786056,2.2117352,0.6677594,1.8782916,-1.6166695,-0.4271926,-0.31509554,-0.54549086,1.9731306,-1.8186479,-2.7420297,0.019439617,-1.1718793
-0.54818976,1.2595638,1.1995708,0.85932046,0.23006034,-4.173929,-0.55649024,-7.639888,-4.5787416,1.682535,7.8437014,0.2815481,3.6907015,-1.892905,0.41711137,-1.2579784,-2.0044906,1.5590389,-3.9054708,-1.1301787
-0.6795314,0.10950386,3.6702976,1.003705,-2.1296391,0.29722184,-3.4820528,-0.3225904,-10.946731,-1.6158956,-0.44728798,-0.79157156,-3.598451,-1.0546334,-1.7379429,-0.03726477,-1.0916178,-5.805206,-5.132663,-4.127225
-0.8937025,-0.1422508,0.08399981,3.0307643,0.922069,0.012972019,1.5068921,-1.4956458,-0.6488106,-0.63117725,1.6793057,-0.8345682,-2.1321113,-1.2707943,-1.597203,-4.687067,-1.7277292,-3.7154994,-1.6581721,-2.3953092
-2.1995087,2.9380462,-0.33413053,1.804495,-0.86239976,-1.035934,-1.0693921,0.24055713,-4.3340154,-2.0987797,-6.681657,-1.3123707,-1.4416504,-3.5383258,-3.324757,-5.792645,-3.6839566,-2.594016,-5.236616,-5.9407134
1.3246254,-0.6998407,-0.9664333,2.5183332,-1.949042,4.1624002,-1.8536747,-2.2896442,-2.7288454,-3.5892715,-2.3067527,8.373199,-2.564681,-1.3069735,-6.7300115,-3.6705084,-2.7711043,-0.777356,-0.37853304,0.24825674
0.096215725,-0.39433318,1.5212647,-0.7004151,-0.9733491,3.1820786,-3.688917,-3.7984478,-5.08085,-1.8121393,-0.11522468,-2.171372,-0.44353732,2.6208644,0.8222016,-3.2999842,0.08129233,0.89898455,-5.939055,-1.6457653
-0.86544746,-0.29354528,-0.6871799,4.1554437,-0.8017273,-1.9757736,2.7651463,1.7915839,-0.23937745,0.73378104,-0.7419922,-2.5560696,-0.99493456,-0.54965514,2.2801676,0.43428007,-0.9070794,-0.96155244,-0.2680253,-3.2545795
1.6078638,-0.530645,-0.38641757,-1.1359538,-2.343379,3.1427372,-3.0914583,2.9529338,-0.4402634,1.8755302,-0.13142021,-3.6073203,-2.391885,-1.8793536,-2.7907362,-5.119319,-2.1036098,-1.7988887,1.2974772,-4.3809137
-1.4722451,-0.5944236,-1.1759851,0.5285182,1.168382,0.8086208,1.1971921,-0.45482776,-2.9974484,-2.536214,-5.0435414,-2.8521583,-3.102837,1.1255336,-2.9556704,-5.0605617,-0.7739291,-1.5818983,-2.9541094,-1.865893
